operator_id,operator,county,section
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,4
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,4
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,4
22792,BANNER OIL & GAS LLC,STEPHENS,7
20572,PETRODA OIL & GAS LLC,STEPHENS,7
18063,RATLIFF CITY TRUCKING INC,STEPHENS,7
19583,TAYLOR OIL COMPANY,STEPHENS,7
17874,KLBW PARTNERS LLC,STEPHENS,8
22015,AFO LLC,STEPHENS,10
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
22182,LINN OPERATING INC,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
22182,LINN OPERATING INC,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,13
19169,JONES L E OPERATING INC,STEPHENS,14
19169,JONES L E OPERATING INC,STEPHENS,14
19169,JONES L E OPERATING INC,STEPHENS,14
11307,BURTON PAUL LLC,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,15
17873,SANNER JEFFREY B dba BRYANT LYN PRODUCTION,STEPHENS,17
17873,SANNER JEFFREY B dba BRYANT LYN PRODUCTION,STEPHENS,17
14156,CITATION OIL & GAS CORPORATION,STEPHENS,22
21023,BUTKIN OIL COMPANY LLC,STEPHENS,23
14156,CITATION OIL & GAS CORPORATION,STEPHENS,23
14156,CITATION OIL & GAS CORPORATION,STEPHENS,23
14156,CITATION OIL & GAS CORPORATION,STEPHENS,23
14156,CITATION OIL & GAS CORPORATION,STEPHENS,23
19169,JONES L E OPERATING INC,STEPHENS,24
19169,JONES L E OPERATING INC,STEPHENS,24
19169,JONES L E OPERATING INC,STEPHENS,24
1622,O'NEAL OIL & GAS CO,STEPHENS,24
913,CHEVRON USA INC,STEPHENS,24
21023,BUTKIN OIL COMPANY LLC,STEPHENS,1
21919,DAVIS OIL COMPANY,STEPHENS,1
20904,WALLING ENERGY RES CO LLC,STEPHENS,1
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
19276,HUNT GAYLAN ENTERPRISES INC,STEPHENS,2
19276,HUNT GAYLAN ENTERPRISES INC,STEPHENS,2
19276,HUNT GAYLAN ENTERPRISES INC,STEPHENS,3
23883,QUEST 4 OIL LLC,STEPHENS,3
15972,CHAPMAN OIL COMPANY,STEPHENS,3
23883,QUEST 4 OIL LLC,STEPHENS,3
16784,KETA OIL COMPANY,STEPHENS,4
14156,CITATION OIL & GAS CORPORATION,STEPHENS,10
23226,KODIAK OIL & GAS INC,STEPHENS,11
17886,SUTTON J D INC,STEPHENS,11
23226,KODIAK OIL & GAS INC,STEPHENS,11
8876,ACTION PETROLEUM SERVICE CORP,STEPHENS,11
1112,JACK OIL COMPANY,STEPHENS,11
16435,WILSON CLAUDE AND ILA,STEPHENS,13
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
17886,SUTTON J D INC,STEPHENS,29
21422,ARROW ENERGY INC,STEPHENS,21
21422,ARROW ENERGY INC,STEPHENS,21
17710,PRUITT OPERATING COMPANY LLC,STEPHENS,21
17710,PRUITT OPERATING COMPANY LLC,STEPHENS,21
17710,PRUITT OPERATING COMPANY LLC,STEPHENS,21
17710,PRUITT OPERATING COMPANY LLC,STEPHENS,21
21422,ARROW ENERGY INC,STEPHENS,23
17886,SUTTON J D INC,STEPHENS,25
19583,TAYLOR OIL COMPANY,STEPHENS,25
19583,TAYLOR OIL COMPANY,STEPHENS,25
15363,PLETCHER OIL,STEPHENS,10
17104,BROCK H & T OIL COMPANY LLC,STEPHENS,28
20222,TD OIL & GAS LLC,STEPHENS,35
21465,SPARROW OPERATING LLC,STEPHENS,20
21465,SPARROW OPERATING LLC,STEPHENS,2
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,3
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,3
22280,TURNER R L OIL COMPANY LLC,STEPHENS,24
19169,JONES L E OPERATING INC,STEPHENS,14
19169,JONES L E OPERATING INC,STEPHENS,14
19169,JONES L E OPERATING INC,STEPHENS,14
19169,JONES L E OPERATING INC,STEPHENS,14
19169,JONES L E OPERATING INC,STEPHENS,15
19169,JONES L E OPERATING INC,STEPHENS,15
17164,SUTTON EDDIE L OIL COMPANY,STEPHENS,4
23208,OKLAHOMA PRIME ENERGY LLC,STEPHENS,5
5127,4D'S OPERATING CO LLC (THE),STEPHENS,5
22480,BALCO ENERGY INC,STEPHENS,5
21535,CORLEY PRODUCTION INC,STEPHENS,6
21422,ARROW ENERGY INC,STEPHENS,6
21422,ARROW ENERGY INC,STEPHENS,6
17873,SANNER JEFFREY B dba BRYANT LYN PRODUCTION,STEPHENS,10
17873,SANNER JEFFREY B dba BRYANT LYN PRODUCTION,STEPHENS,10
17164,SUTTON EDDIE L OIL COMPANY,STEPHENS,10
17164,SUTTON EDDIE L OIL COMPANY,STEPHENS,10
22792,BANNER OIL & GAS LLC,STEPHENS,11
22792,BANNER OIL & GAS LLC,STEPHENS,13
22792,BANNER OIL & GAS LLC,STEPHENS,14
22792,BANNER OIL & GAS LLC,STEPHENS,15
22792,BANNER OIL & GAS LLC,STEPHENS,15
22792,BANNER OIL & GAS LLC,STEPHENS,15
23226,KODIAK OIL & GAS INC,STEPHENS,15
21725,CLINTCO OIL & GAS INC,STEPHENS,1
23359,RAY ROCKY & SHANNAH,STEPHENS,12
2334,WETZEL PRODUCING COMPANY,STEPHENS,13
16924,KNUTSON PRODUCTION COMPANY,STEPHENS,10
23860,COLEMAN OIL LLC,STEPHENS,11
19499,PHOENIX PETROCORP INC,STEPHENS,27
19499,PHOENIX PETROCORP INC,STEPHENS,27
19499,PHOENIX PETROCORP INC,STEPHENS,34
19499,PHOENIX PETROCORP INC,STEPHENS,34
19499,PHOENIX PETROCORP INC,STEPHENS,34
19499,PHOENIX PETROCORP INC,STEPHENS,34
14156,CITATION OIL & GAS CORPORATION,STEPHENS,21
14156,CITATION OIL & GAS CORPORATION,STEPHENS,21
14156,CITATION OIL & GAS CORPORATION,STEPHENS,13
19149,COUCH DONALD W,STEPHENS,2
16621,WIL-MAR OPERATIONS,STEPHENS,3
21023,BUTKIN OIL COMPANY LLC,STEPHENS,11
22792,BANNER OIL & GAS LLC,STEPHENS,15
22280,TURNER R L OIL COMPANY LLC,STEPHENS,32
19467,SAJAC ENERGY COMPANY LLC,STEPHENS,23
22792,BANNER OIL & GAS LLC,STEPHENS,14
22792,BANNER OIL & GAS LLC,STEPHENS,14
7279,NUB'S WELL SERVICING INC,STEPHENS,3
20160,JUDD BILLY INVESTMENT CO INC,STEPHENS,11
23724,WILLIAMS JOSHUA,STEPHENS,2
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
19737,C & R PETROLEUM COMPANY,STEPHENS,32
22792,BANNER OIL & GAS LLC,STEPHENS,15
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,19
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
19499,PHOENIX PETROCORP INC,STEPHENS,3
19499,PHOENIX PETROCORP INC,STEPHENS,3
19499,PHOENIX PETROCORP INC,STEPHENS,2
19499,PHOENIX PETROCORP INC,STEPHENS,2
19499,PHOENIX PETROCORP INC,STEPHENS,2
19499,PHOENIX PETROCORP INC,STEPHENS,2
19499,PHOENIX PETROCORP INC,STEPHENS,11
19499,PHOENIX PETROCORP INC,STEPHENS,3
19499,PHOENIX PETROCORP INC,STEPHENS,12
19499,PHOENIX PETROCORP INC,STEPHENS,2
19499,PHOENIX PETROCORP INC,STEPHENS,2
19499,PHOENIX PETROCORP INC,STEPHENS,3
18313,SABRE OPERATING INC,STEPHENS,29
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
10266,HARMON C E OIL INC,STEPHENS,34
18313,SABRE OPERATING INC,STEPHENS,29
14156,CITATION OIL & GAS CORPORATION,STEPHENS,21
20944,NEWFIELD EXPLORATION MID-CON INC,STEPHENS,13
14156,CITATION OIL & GAS CORPORATION,STEPHENS,33
14156,CITATION OIL & GAS CORPORATION,STEPHENS,33
6393,HULL OIL COMPANY,STEPHENS,31
23657,POWELL OIL LLC,STEPHENS,31
21023,BUTKIN OIL COMPANY LLC,STEPHENS,12
19499,PHOENIX PETROCORP INC,STEPHENS,35
16577,JONES III THOMAS J,STEPHENS,32
4602,STAUB LARRY INC,STEPHENS,30
17104,BROCK H & T OIL COMPANY LLC,STEPHENS,22
19737,C & R PETROLEUM COMPANY,STEPHENS,23
18026,BRENNEIS ENERGY,STEPHENS,11
11738,STAMIC OIL,STEPHENS,11
11738,STAMIC OIL,STEPHENS,11
23860,COLEMAN OIL LLC,STEPHENS,14
16896,CHAPARRAL ENERGY LLC,STEPHENS,11
14490,CHATHAM JIMMY R,STEPHENS,9
20756,WISE OIL & GAS COMPANY LLC,STEPHENS,20
21118,FLEETWOOD K PHIL OIL PROP LLC,STEPHENS,4
22280,TURNER R L OIL COMPANY LLC,STEPHENS,32
22280,TURNER R L OIL COMPANY LLC,STEPHENS,32
22280,TURNER R L OIL COMPANY LLC,STEPHENS,33
11739,MACK ENERGY CO,STEPHENS,32
17886,SUTTON J D INC,STEPHENS,25
19169,JONES L E OPERATING INC,STEPHENS,13
22792,BANNER OIL & GAS LLC,STEPHENS,15
21725,CLINTCO OIL & GAS INC,STEPHENS,1
14156,CITATION OIL & GAS CORPORATION,STEPHENS,11
14156,CITATION OIL & GAS CORPORATION,STEPHENS,11
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,13
14156,CITATION OIL & GAS CORPORATION,STEPHENS,13
14156,CITATION OIL & GAS CORPORATION,STEPHENS,13
21585,COUNTYLINE PRODUCTION CO LLC,STEPHENS,25
14156,CITATION OIL & GAS CORPORATION,STEPHENS,24
18835,D C ENERGY INC,STEPHENS,9
21919,DAVIS OIL COMPANY,STEPHENS,1
14156,CITATION OIL & GAS CORPORATION,STEPHENS,3
14156,CITATION OIL & GAS CORPORATION,STEPHENS,4
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
19737,C & R PETROLEUM COMPANY,STEPHENS,33
17886,SUTTON J D INC,STEPHENS,25
20944,NEWFIELD EXPLORATION MID-CON INC,STEPHENS,19
14990,COX MEL TRANSPORTS INC,STEPHENS,34
22792,BANNER OIL & GAS LLC,STEPHENS,27
12031,N & N OIL LLC,STEPHENS,22
2334,WETZEL PRODUCING COMPANY,STEPHENS,13
20904,WALLING ENERGY RES CO LLC,STEPHENS,1
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
17710,PRUITT OPERATING COMPANY LLC,STEPHENS,34
7279,NUB'S WELL SERVICING INC,STEPHENS,2
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,20
19522,LATIGO DRILLING CORPORATION,STEPHENS,20
14156,CITATION OIL & GAS CORPORATION,STEPHENS,13
17886,SUTTON J D INC,STEPHENS,11
19113,STEPHENS & JOHNSON OPERATING CO,STEPHENS,13
11307,BURTON PAUL LLC,STEPHENS,14
1643,PARAMORE OIL COMPANY,STEPHENS,17
16896,CHAPARRAL ENERGY LLC,STEPHENS,10
14490,CHATHAM JIMMY R,STEPHENS,26
21422,ARROW ENERGY INC,STEPHENS,23
21141,HAYS PRODUCTION LLC,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,2
23724,WILLIAMS JOSHUA,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,14
20612,TURNER RANDALL L,STEPHENS,18
19113,STEPHENS & JOHNSON OPERATING CO,STEPHENS,15
1680,PERKINS ENERGY COMPANY,STEPHENS,17
22792,BANNER OIL & GAS LLC,STEPHENS,6
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
21141,HAYS PRODUCTION LLC,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
19522,LATIGO DRILLING CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14490,CHATHAM JIMMY R,STEPHENS,34
16924,KNUTSON PRODUCTION COMPANY,STEPHENS,26
17710,PRUITT OPERATING COMPANY LLC,STEPHENS,22
16435,WILSON CLAUDE AND ILA,STEPHENS,12
19276,HUNT GAYLAN ENTERPRISES INC,STEPHENS,10
21575,TARGA PIPELINE MID-CONTINENT LLC,STEPHENS,17
14156,CITATION OIL & GAS CORPORATION,STEPHENS,26
23043,SANNER OIL CO LLC,STEPHENS,28
22975,ALLEN OIL & GAS LLC,STEPHENS,3
19522,LATIGO DRILLING CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
14156,CITATION OIL & GAS CORPORATION,STEPHENS,1
12031,N & N OIL LLC,STEPHENS,22
6999,KIESTER OPERATING COMPANY,STEPHENS,6
1643,PARAMORE OIL COMPANY,STEPHENS,17
19522,LATIGO DRILLING CORPORATION,STEPHENS,36
551,DAUBE COMPANY,STEPHENS,29
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,33
16621,WIL-MAR OPERATIONS,STEPHENS,5
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,33
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
20904,WALLING ENERGY RES CO LLC,STEPHENS,2
14156,CITATION OIL & GAS CORPORATION,STEPHENS,1
14156,CITATION OIL & GAS CORPORATION,STEPHENS,2
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,34
14156,CITATION OIL & GAS CORPORATION,STEPHENS,2
19143,JOHNSON OIL COMPANY INC,STEPHENS,26
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,34
19583,TAYLOR OIL COMPANY,STEPHENS,30
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
14156,CITATION OIL & GAS CORPORATION,STEPHENS,13
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
19583,TAYLOR OIL COMPANY,STEPHENS,30
14156,CITATION OIL & GAS CORPORATION,STEPHENS,2
14156,CITATION OIL & GAS CORPORATION,STEPHENS,2
17104,BROCK H & T OIL COMPANY LLC,STEPHENS,32
17903,PENNER ENERGY INC,STEPHENS,15
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,33
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
19467,SAJAC ENERGY COMPANY LLC,STEPHENS,22
19583,TAYLOR OIL COMPANY,STEPHENS,7
19169,JONES L E OPERATING INC,STEPHENS,14
1153,JONES L E PRODUCTION COMPANY,STEPHENS,25
14490,CHATHAM JIMMY R,STEPHENS,27
22043,BULLARD OIL COMPANY LLC,STEPHENS,4
15046,G & S PRODUCTION COMPANY,STEPHENS,11
23883,QUEST 4 OIL LLC,STEPHENS,3
20003,SHOSHONE OIL AND GAS INC,STEPHENS,23
19521,O'NEAL OIL COMPANY,STEPHENS,16
14156,CITATION OIL & GAS CORPORATION,STEPHENS,16
14156,CITATION OIL & GAS CORPORATION,STEPHENS,16
18370,JONES LILLIAN R REVOCABLE INTER VIVOS TRUST,STEPHENS,10
22792,BANNER OIL & GAS LLC,STEPHENS,15
12031,N & N OIL LLC,STEPHENS,28
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
12031,N & N OIL LLC,STEPHENS,28
12031,N & N OIL LLC,STEPHENS,28
12031,N & N OIL LLC,STEPHENS,28
19113,STEPHENS & JOHNSON OPERATING CO,STEPHENS,25
16924,KNUTSON PRODUCTION COMPANY,STEPHENS,26
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
17886,SUTTON J D INC,STEPHENS,17
21422,ARROW ENERGY INC,STEPHENS,7
14156,CITATION OIL & GAS CORPORATION,STEPHENS,16
22511,TILLEY JR FREDDIE R,STEPHENS,7
22015,AFO LLC,STEPHENS,23
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,33
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
22672,LEDFORD JAN OIL & GAS,STEPHENS,22
20904,WALLING ENERGY RES CO LLC,STEPHENS,2
22792,BANNER OIL & GAS LLC,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,26
19169,JONES L E OPERATING INC,STEPHENS,11
11621,JENKINS ENERGY COMPANY,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,16
22792,BANNER OIL & GAS LLC,STEPHENS,15
21589,SANQUIP LLC,STEPHENS,15
19169,JONES L E OPERATING INC,STEPHENS,35
14490,CHATHAM JIMMY R,STEPHENS,27
19169,JONES L E OPERATING INC,STEPHENS,35
22015,AFO LLC,STEPHENS,9
3161,SUTTON OIL COMPANY,STEPHENS,11
14490,CHATHAM JIMMY R,STEPHENS,27
23226,KODIAK OIL & GAS INC,STEPHENS,13
16577,JONES III THOMAS J,STEPHENS,31
19169,JONES L E OPERATING INC,STEPHENS,35
12031,N & N OIL LLC,STEPHENS,34
20690,POORBOY OIL INC,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
15046,G & S PRODUCTION COMPANY,STEPHENS,27
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
20690,POORBOY OIL INC,STEPHENS,14
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
19467,SAJAC ENERGY COMPANY LLC,STEPHENS,22
18026,BRENNEIS ENERGY,STEPHENS,3
21465,SPARROW OPERATING LLC,STEPHENS,20
21465,SPARROW OPERATING LLC,STEPHENS,20
8414,BUD OIL COMPANY,STEPHENS,21
20690,POORBOY OIL INC,STEPHENS,14
19499,PHOENIX PETROCORP INC,STEPHENS,2
19169,JONES L E OPERATING INC,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
12031,N & N OIL LLC,STEPHENS,34
20690,POORBOY OIL INC,STEPHENS,14
23741,TWISTED RESOURCES INC,STEPHENS,24
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
21589,SANQUIP LLC,STEPHENS,10
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
14156,CITATION OIL & GAS CORPORATION,STEPHENS,34
21141,HAYS PRODUCTION LLC,STEPHENS,23
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,35
21023,BUTKIN OIL COMPANY LLC,STEPHENS,35
17873,SANNER JEFFREY B dba BRYANT LYN PRODUCTION,STEPHENS,27
12031,N & N OIL LLC,STEPHENS,16
14156,CITATION OIL & GAS CORPORATION,STEPHENS,16
14156,CITATION OIL & GAS CORPORATION,STEPHENS,16
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
19499,PHOENIX PETROCORP INC,STEPHENS,27
8414,BUD OIL COMPANY,STEPHENS,21
20690,POORBOY OIL INC,STEPHENS,14
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
17450,WILD HORSE TANK TRUCKS INC,STEPHENS,23
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,1
19169,JONES L E OPERATING INC,STEPHENS,24
19276,HUNT GAYLAN ENTERPRISES INC,STEPHENS,3
23948,WILD OUTDOORS OIL LLC,STEPHENS,35
19583,TAYLOR OIL COMPANY,STEPHENS,10
19583,TAYLOR OIL COMPANY,STEPHENS,10
14156,CITATION OIL & GAS CORPORATION,STEPHENS,11
20690,POORBOY OIL INC,STEPHENS,5
21141,HAYS PRODUCTION LLC,STEPHENS,22
19522,LATIGO DRILLING CORPORATION,STEPHENS,20
21023,BUTKIN OIL COMPANY LLC,STEPHENS,34
21023,BUTKIN OIL COMPANY LLC,STEPHENS,34
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,12
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,12
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,20
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,33
20690,POORBOY OIL INC,STEPHENS,14
11738,STAMIC OIL,STEPHENS,20
21589,SANQUIP LLC,STEPHENS,14
14497,CHISHOLM TRAIL OILFIELD SERVICES INC,STEPHENS,24
19169,JONES L E OPERATING INC,STEPHENS,26
21023,BUTKIN OIL COMPANY LLC,STEPHENS,2
14156,CITATION OIL & GAS CORPORATION,STEPHENS,12
22672,LEDFORD JAN OIL & GAS,STEPHENS,21
22792,BANNER OIL & GAS LLC,STEPHENS,15
19499,PHOENIX PETROCORP INC,STEPHENS,2
14156,CITATION OIL & GAS CORPORATION,STEPHENS,9
14156,CITATION OIL & GAS CORPORATION,STEPHENS,9
15170,JENKINS CHARLEY W dba JENKINS OIL COMPANY,STEPHENS,2
21141,HAYS PRODUCTION LLC,STEPHENS,23
14990,COX MEL TRANSPORTS INC,STEPHENS,25
2334,WETZEL PRODUCING COMPANY,STEPHENS,18
23657,POWELL OIL LLC,STEPHENS,7
23359,RAY ROCKY & SHANNAH,STEPHENS,3
17710,PRUITT OPERATING COMPANY LLC,STEPHENS,22
19401,RUE JOHNNY B,STEPHENS,10
21310,RICE CHET & PATRICIA,STEPHENS,22
1622,O'NEAL OIL & GAS CO,STEPHENS,24
21023,BUTKIN OIL COMPANY LLC,STEPHENS,36
19169,JONES L E OPERATING INC,STEPHENS,1
13189,LEWIS OIL OPERATIONS LLC,STEPHENS,13
21023,BUTKIN OIL COMPANY LLC,STEPHENS,34
23883,QUEST 4 OIL LLC,STEPHENS,9
8414,BUD OIL COMPANY,STEPHENS,9
19169,JONES L E OPERATING INC,STEPHENS,12
22480,BALCO ENERGY INC,STEPHENS,13
21023,BUTKIN OIL COMPANY LLC,STEPHENS,24
17104,BROCK H & T OIL COMPANY LLC,STEPHENS,32
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,26
15046,G & S PRODUCTION COMPANY,STEPHENS,11
19169,JONES L E OPERATING INC,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,26
14156,CITATION OIL & GAS CORPORATION,STEPHENS,26
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,1
19113,STEPHENS & JOHNSON OPERATING CO,STEPHENS,15
14156,CITATION OIL & GAS CORPORATION,STEPHENS,2
21023,BUTKIN OIL COMPANY LLC,STEPHENS,36
21023,BUTKIN OIL COMPANY LLC,STEPHENS,36
22575,JACK OPERATING CO INC,STEPHENS,10
22575,JACK OPERATING CO INC,STEPHENS,11
14156,CITATION OIL & GAS CORPORATION,STEPHENS,13
19401,RUE JOHNNY B,STEPHENS,11
8414,BUD OIL COMPANY,STEPHENS,21
19467,SAJAC ENERGY COMPANY LLC,STEPHENS,23
14156,CITATION OIL & GAS CORPORATION,STEPHENS,35
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
14156,CITATION OIL & GAS CORPORATION,STEPHENS,36
20690,POORBOY OIL INC,STEPHENS,23
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,33
22628,LIME ROCK RESOURCES II-A LP,STEPHENS,3
